Original Text,Predicted Target,Predicted Stance,Ground Truth Target,Ground Truth Stance,Target Match Pct,Stance Match Pct
"Fauci the fraud is trending because he's seen sitting in empty MLB bleachers with 2 other people, mask around his chin? #covidiots are out in force today...such a stretch to find something to pin on this #AmericanHero",lockdowns,AGAINST,fauci,AGAINST,-4,-4
@realDonaldTrump Please show Fauci the door.,trump,AGAINST,fauci,AGAINST,-4,-4
Odd how #DrFauci was silent during the anarchists 3 week reign and now he flaps his gums.  #FireFauci,fire fauci,AGAINST,fauci,AGAINST,-4,-4
"@realDonaldTrump DEMAND THAT FAUCI KEEP HIS MASK ON AT ALL COST!!!!!!!!!!!!!!!!!!!!!!!!!!!!  
Or simply",lockdown,FAVOR,fauci,AGAINST,-4,-4
"@DavidJHarrisJr He should know, he is in cahoots with them. This man is evil! #FearPimp #ArrestBillGates #GatesOfHell #FauciTheFraud",bill gates,AGAINST,fauci,AGAINST,-4,-4
"@realDonaldTrump @THeer1990 If Fraud Fauci was fired and real Doctors were advising the country, we could take off these ridiculous masks, get back to work and school. We want our freedom back!!",lockdown,FAVOR,fauci,AGAINST,-4,-4
"Jesus ain't gonna save you. Use a mask dumb ass. Don't listen to Fauci. His agenda is Trump not we the people 
",trump,AGAINST,fauci,AGAINST,-4,-4
@EricaRN4USA @dsnoey @realDonaldTrump Fauci killed NFL. Working on NBL &amp; USA economy. We’ve gotten nothing but double talk from this man. He’s a PHONY who loves the limelight.,lockdowns,AGAINST,fauci,AGAINST,-4,-4
@marklevinshow And the death rate is down 90% since flu season is over.  Hmm. No comment Dr Fauci?,lockdown,FAVOR,fauci,AGAINST,-4,-4
@LFH254 @brianstelter I don't support Trump but Fauci and ethics don't belong in the same sentence. He has major conflicts of interest with #BigPharma,big pharma,AGAINST,fauci,AGAINST,-4,-4
What's sadder? Children forced to play outside with masks on or the man I saw walking down the street alone with a mask on.... #WakeUpAmerica #COVIDIOTS #LiberalismIsAMentalDisorder,lockdown,AGAINST,fauci,AGAINST,-4,-4
@zeefa64 What about the study he did 15 years ago? Aren't there enough people to test it on? How dumb do you think we are?,climate change is a concern,FAVOR,fauci,AGAINST,-4,-4
@MrBuzzini @BennyDGinger @thehill Don't forget Fauci said people don't need to wear masks.  He's a fraud.,mask wearing,FAVOR,fauci,AGAINST,-4,-4
"A ""data model"" is only as good as the info you put in. Easily manipulated to determine a ""desired"" outcome. #Liberals love their models #climatechange #COVID19 
#GarbageInGarageOut #DrFauci",climate change,AGAINST,fauci,AGAINST,-4,-4
The credibility of #DrFauci drops every single day he spends standing next to Trump. The worst thing is he clearly knows he's become part of the problem but doesn't have the courage to speak up. #COVID19 #usaCoronavirus,trump,AGAINST,fauci,AGAINST,-4,-4
"Please follow @drdavidsamadi.  Let's get him to 100,000!

He is a top doctor standing up to #DrFauci and the lying #Coronavirus fraudsters.

Great follow to hear the medical TRUTH about what is really happening.",coronavirus,FAVOR,fauci,AGAINST,-4,-4
@DC_Draino His strike zone is off like every model and COVID projection he has been peddling as truth.,covid-19,AGAINST,fauci,AGAINST,-4,-4
"@realDonaldTrump should throw Fauci out like that horrible oitch he just threw, sideways!!!!",lockdowns,FAVOR,fauci,AGAINST,-4,-4
@drdavidsamadi When are we all going to put an end to this and just refuse to wear a mask and open our Country up?!,lockdown,FAVOR,fauci,AGAINST,-4,-4
@seanspicer @stoolpresidente @washingtonpost @DavidNakamura And Fauci does not even lie well as he tries to defend himself.  I don’t see him sipping water....do you?,trump,AGAINST,fauci,AGAINST,-4,-4
"@JackPosobiec COVID-19 IS a #DeepState #BillGates #DrFauci made virus used to scare everyone like cry babies that didnt get their way. You fucking murderous, satan worshipping pedo all deserve to hang. Hear me Hillary? Hussein Obama? Tranny Mike? Soros, P",deep state,FAVOR,fauci,AGAINST,-4,-4
It is comical that the same type of 'experts' insisting snow would soon be a thing of antiquity for a few decades now because they told the computer models thats how they wanted it also did the same with #coronavirus eh? All bullshit! #DrFauci :face_with_rolling_eyes:,climate change,AGAINST,fauci,AGAINST,-4,-4
"@realDonaldTrump @Connie11578018 I support you 100 %President Trump. @POTUS 
Just have to say I do not trust these vaccines.
Watch your back with Fauci!!!
That guy has agenda that does not include you as President.
Don't know if you read responses, likely",vaccine,AGAINST,fauci,AGAINST,-4,-4
"Am I the only one who gets a weird vibe off of Dr. Anthony Fauci, of the White House Coronavirus Task Force? #JustWondering #JustAsking #DrFauci #DrAnthonyFauci #COVID19 #COVID19US #COVID19USA #COVIDー19 #Coronavirus #CoronavirusTaskForce #America #USA",coronavirus,FAVOR,fauci,AGAINST,-4,-4
@InAMadWorld111 @trikileaks @rapandroses @DrButtar That sounds like her definitely. Have listened to her interviews. So much respect for what she went through with that jerk Fauci. He should be in prison. Have also purchased her book.   @DrJudyAMikovits s,the virus,FAVOR,fauci,AGAINST,-4,-4
"Let's hope #dexamethasone  -  a cheap, pre-existing drug -  can combat the #coronavirus effectively. #DrFauci and #BillGates can #SuckIt. Once I saw #Fauci on #CNBC promoting #VaccineStocks I lost #respect for both of them.",vaccine,AGAINST,fauci,AGAINST,-4,-4
@QANONRealNews @BardsFM Someone once gave me crap and insisted that he’s a great man for all he did for people won’t AIDs.  Really?  What?  Still no vaccine and no cure.  So he told them people to wear condoms?  Hey thanks.,gay rights,AGAINST,fauci,AGAINST,-4,-4
"@IngrahamAngle Screw you, Fauci, your nothing but a fame whore fraud.
#NoMasks",lockdown,AGAINST,fauci,AGAINST,-4,-4
@Mike_Pence @WhiteHouse At lease #FauxFauci is not at the table.,trump,AGAINST,fauci,AGAINST,-4,-4
@BlazeOfTruth @UPMHPM Why does Fauci still have a job?  @realDonaldTrump @DonaldJTrumpJr #FireFauci,fire fauci,FAVOR,fauci,AGAINST,-4,-4
@realDonaldTrump when will you put real doctors on your task force. Deep state Fauci has it in for you. It's getting late....,trump,AGAINST,fauci,AGAINST,-4,-4
"@X22Report Fraud Fauci is the ultimate elitist and hypocrite. So we're all supposed to ruin our health wearing masks and damage our psyches through social distancing,  but clearly these rules don't apply to you:face_with_symbols_on_mouth::face_with_symbol",lockdowns,AGAINST,fauci,AGAINST,-4,-4
"@itsJeffTiedrich Wait. Maybe we can nuke the virus...?
#TrumpVirus 
#TrumpGolfsAmericansDie",trump,FAVOR,fauci,NONE,-4,-4
"@realDonaldTrump Your ineptitude already killed 155,000 innocent Americans! STFU #TrumpVirus",trump,AGAINST,fauci,NONE,-4,-4
@CNNPolitics I’d like to see Faux News admit they made an error and advise getting on board with wearing masks. Hannity and others took an early victory lap on states reopening briskly without proper safeguards. The data suggests otherwise. #VoteBlueToE,reopening the economy,AGAINST,fauci,NONE,-4,-4
"@realDonaldTrump And #Hydroxychloroquine works but you are still sitting on your ass about it.

Fire",trump,FAVOR,fauci,NONE,-4,-4
It blows my mind that there are actually people out there that believe this virus is just going to magically disappear after the election... can people just educate themselves a little ?? #coronavirus #listentoscience #readthenews #WearADamnMask,lockdown,FAVOR,fauci,NONE,-4,-4
"""I am cautiously optimistic we can bring that model down from 100,000 to 200,000 projected deaths."" -#DrFauci  

#taskforcebriefing #CoronavirusUSA",coronavirus,AGAINST,fauci,NONE,-4,-4
@TNSociallyMissy Nope,gay rights,AGAINST,fauci,NONE,-4,-4
@realDonaldTrump Stop the lockdown and declare all state   emergency orders over!! Save America,lockdown,FAVOR,fauci,NONE,-4,-4
@MarcGiller @julie_kelly2 @BillKristol Sounds like Fauci...,covid-19,FAVOR,fauci,NONE,-4,-4
@GeorgePapa19 Yes this is a classic case of what’s called dirty pool. #coronavirus #globalistagenda #GeorgeSorosFundedRiots #BillGatesIsEvil #pizzagate,coronavirus,AGAINST,fauci,NONE,-4,-4
"@realDonaldTrump ""We will have #coronavirus in the fall. I am convinced of that,"" #DrFauci.",coronavirus,FAVOR,fauci,NONE,-4,-4
@nypost Took his mask off as the camera went off.. Fraud at best,trump,AGAINST,fauci,NONE,-4,-4
"Public schools taught me science. 
Public schools taught me math. 
Public schools taught me government. 

So here goes: 
Wearing a mask reduces the spread of COVID-19. 
135,000 have died. More will die. 
Our President should be voted out.",covid-19,FAVOR,fauci,NONE,-4,-4
@AynRandPaulRyan You drink too much fluoride and lack vital oxygen to your brain. Take off your mask and breathe. It may help you gain some common sense! :woman_facepalming_light_skin_tone:,climate change is real,FAVOR,fauci,NONE,-4,-4
Wasn't the 2 amendment created to empower the people against their own government in case it turns out  to be  tyrannical and to protect every other of your constitutionally given rights. #COVID19 #coronavirus,lockdown,AGAINST,fauci,NONE,-4,-4
"@realDonaldTrump What happened to ""You're fired!"" DO IT. It's what you were voted in to do.",trump,FAVOR,fauci,NONE,-4,-4
"@realDonaldTrump’s administration has failed in their response to the pandemic. Let’s not let them F up the vaccine, too. #JoeBiden2020 #Vote",biden,FAVOR,fauci,NONE,-4,-4
16K China Virus deaths in America. I bet 15K of these are people who are over 70 &amp; had pre existing conditions. God bless all of them! @DonaldJTrumpJr @realDonaldTrump @MAGA @KAG @NRA @RNC @DNC @FoxNews @cnn @NBC @MSNBC  #ProLife #Birx  #FakeNews #COVID19 #CoVFeFe,coronavirus,FAVOR,fauci,NONE,-4,-4
"@TheSolariReport Oh btw, Gov. Lee, just mandated masks in Nashville. Vague, and how are they going to enforce with a flyer that explains. He caved to dem Health Dept.  Judy Mikovits, PHD in virology, would be laughing.",mandate,FAVOR,fauci,NONE,-4,-4
@PatriotGeorges @realDonaldTrump @JoeBiden Vaxx pushers. American's health not their priority.,climate change,FAVOR,fauci,NONE,-4,-4
@HuffPost Thought she was totally taken off guard by the question. He (or his puppet masters) clearly has a double standard.,gay marriage,FAVOR,fauci,NONE,-4,-4
@marklevinshow @SidneyPowell1 What a damn joke!!!,trump,AGAINST,fauci,NONE,-4,-4
"@washingtonpost @RealDonaldTrump #DrFauci Donald, The #WashingtonPost can't be serious about what they wrote. I mean, there is over 1 million cases of the #Coronavirus #COVID19 currently in the United States. So how old is this news article and tweet? As ",coronavirus,FAVOR,fauci,NONE,-4,-4
@dcexaminer @1SupremeGoddess Then he should be fired.,trump,FAVOR,fauci,NONE,-4,-4
"@brhodes @realDonaldTrump You were silent for the #CoronavirusPandemic, does that mean you are 
resigning #COVIDIOT -in-chief ? #TrumpLiesAmericansDie 
#TrumpLiesKidsDie",trump,AGAINST,fauci,NONE,-4,-4
@TX_WalkerRanger Yes. Since the beginning.,climate change,FAVOR,fauci,NONE,-4,-4
@realDonaldTrump America sees right through you MORON #TrumpVirus2020,trump,AGAINST,fauci,NONE,-4,-4
"@WildBil19258248 @JoeBiden Hello Comrade WildBill19258248, how is the weather in Siberia? I hear it is very hot. Has that killed the Coronavirus like Dear Leader  claims?

#TrumpVirus #CoronaDon",climate change,AGAINST,fauci,NONE,-4,-4
"@GovMikeDeWine @DrAmyActon A YEAR?? Hell no, .@DrAmyActon .@GovMikeDeWine!!

Stop letting grossly inaccurate models continue to infringe on our personal liberties &amp; Constitutional Rights!!

#CoronaVirus #14thAmendment .@Willie700WLW .@ROCKYBOIMAN50 #M",lockdown,AGAINST,fauci,NONE,-4,-4
@Scavino45 @parscale It took @realDonaldTrump 4 months to wear a mask!!! What a weak leadership...weak...weak...weak! @IvankaTrump @DonaldJTrumpJr @EricTrump #ScienceMatters,trump,AGAINST,fauci,NONE,-4,-4
"@va_shiva @MIT He isn’t ready for this type of challenge, he understands the systems approach and fears it because it will collapse his house of cards!  Hold him to the fire @va_shiva",climate change,FAVOR,fauci,NONE,-4,-4
Help me to spread this video like wildfire! We can’t let this happen! #qanon #wwg1wga #trump2020 #freedomfighter,qanon,FAVOR,fauci,NONE,-4,-4
"Question for you @realDonaldTrump @POTUS #DrFauci #DrBirx - Jeri Goldman stated she never contracted #COVID19 even though her husband, Carl, did. She stated that her O+ blood was sent for testing. Is there evidence that people with O+ blood are naturally immune to #COVID19?",covid 19,FAVOR,fauci,NONE,-4,-4
"@RichardGrenell @FoxNewsSunday America deserves a second opinion, Dr. Victory has medical expertise and common sense!",trump,FAVOR,fauci,NONE,-4,-4
"@TheHitman21 @adamfeuerstein @BostonGlobe I have been following, interacting with Adam since he was at TheStreet (~19 yrs). He is a very well respected, credible financial/healthcare journalist &amp; probably one of the most responsible that I know. #Wear",covid-19,FAVOR,fauci,NONE,-4,-4
@realDonaldTrump how is the fight against  #COVID19 going? Or are you finally admiring that you take NO responsibility and so you decided to #STFUTrump and stay as the #BUNKERPRESIDENT . The people should still hear from experts and not you.,trump,FAVOR,fauci,NONE,-4,-4
"So if you have heart failure, kidney failure, etc, contract #COVIDー19 and die from your original ailment, you are counted as another #coronavirus victim.  And we think China is full of propaganda?",covid-19,FAVOR,fauci,NONE,-4,-4
"So here’s a #mondaythoughts post quarantine we gonna throw a banger and Project X the whole world right? 

#COVID19 #FireTrump",quarantine,FAVOR,fauci,NONE,-4,-4
"@mmeserve2 It’s way more corrupt and devious than stupid. It’s part of the campaign to distract from the fact that the administration owns all 4.4 Million confirmed cases of COVID-19 including that of and the 150,000 deaths and climbing. #COVID19 #Mas",covid-19,FAVOR,fauci,NONE,-4,-4
"@CBSNews Nooo..
That would be Double-Talk Tony who said it was 'Not a big deal.'
Trump, followed his lead.
So, yes,",trump,FAVOR,fauci,NONE,-4,-4
@RitaRED16 @realDonaldTrump @VP @stevenmnuchin1 @GOPLeader @senatemajldr @WhiteHouse Step 1:,coronavirus,FAVOR,fauci,NONE,-4,-4
"@Colin_H_Turner He doesn’t have our best interests at heart. He’s clearly compromised any shred of principles that he maybe once had, pushing for shutdowns until his financiers have a mediocre vaccine they can make billions off of down the road.",lockdown,AGAINST,fauci,NONE,-4,-4
"@LionelMedia @RhondaTideGirl It’s like a junior burka. 
#coronavirus",lockdowns,FAVOR,fauci,NONE,-4,-4
@TheJigisUp10 @EastCoasterDam @schoonerlewis @LionelMedia @TheAgeOfStone She’s one of the few folks even shorter than,climate change,FAVOR,fauci,NONE,-4,-4
@SidneyPowell1 @POTUS We are at the point of no return with so many small businesses.,trump,FAVOR,fauci,NONE,-4,-4
"@SenWarren asks #DrFauci: Is the country still ""moving in the right direction"" regarding #coronavirus?
#Senate #Senatehearing #COVID19",coronavirus,FAVOR,fauci,NONE,-4,-4
"@ChrisStoneTV @atrupar No he is not! He has said this on a few occasions that the problem with the testing was Obama's fault! Don't try to give this evil moron a pass!
#Biden2020",trump,FAVOR,fauci,NONE,-4,-4
@RichardAngwin Trump suggest Injecting Disinfectant into the body to get rid of #coronavirus NOT MY FU*KING PRESIDENT #disinfectant #UVLight #DrBirx #RickBright #DrFauci #TidePodPresident  #COVIDIOTS #covid19 #CoronavirusPandemic #Quarantine #StrongerToge,president,AGAINST,fauci,NONE,-4,-4
"Director of the NIH, Dr. Fauci, has projected that 60,000 Americans could die from the coronavirus. Although startling, this number is a lot more hopeful than the previously projected 100,000-200,000. #CoronavirusUSA #DrFauci #COVIDー19",coronavirus,FAVOR,fauci,NONE,-4,-4
"@PeteButtigieg Yes we do.  Ignore this Liberal Media BS just like the Liberal Media ignores that the #ChinaVirus cake from China!
#Trump2020",lockdown,AGAINST,fauci,NONE,-4,-4
"The world is flat, dinosaurs never  existed and ‘science should not stand in the way’ of schools reopening.",school reopening,AGAINST,fauci,NONE,-4,-4
"Who among the following, if any, would make a better #PressSecretary than Kayleigh McEnany?

#poll #MAGA #TrumpPressBriefing #TrumpTrain #TheResistance #Kayleigh #Election2020 #COVID19 #COVIDー19 #Lockdown21 #FoxNews #MorningJoe #ToiletPaperPanic #DrFauci #DrBirx #joeexoctic",trump,FAVOR,fauci,NONE,-4,-4
@yoadriennetx @happyti47693534 @dallasnews Liberals have an agenda.,gay marriage,AGAINST,fauci,NONE,-4,-4
@w_terrence Needs to be fired,firing trump,FAVOR,fauci,NONE,-4,-4
"@nepheshim @drsimonegold This needs criminal investigation especially that #HCQ is both preventive and a cure for #ChineseVirus 
@DonaldJTrumpJr
#WHO #Lancet",china,AGAINST,fauci,NONE,-4,-4
@thehill There's our next Gov. That's what we need.,gay marriage,FAVOR,fauci,NONE,-4,-4
"If you wear a #facemask , we’ll have football season. If you wear a mask, we’ll have Christmas celebration. If you wear a mask, your children can safely go to school. If you wear a mask, the country will open. #COVID19",mask,FAVOR,fauci,NONE,-4,-4
"@ChrisCuomo I saw that Speaker Pelosi referred to COVID-19 as the “Trump Virus”. From where I sit, and considering the lack of action, I actually term it more as the Trumpdemic! #Trumpdemic #LetsGetAfterIt",trump,FAVOR,fauci,NONE,-4,-4
"#WednesdayThoughts when scrolling thru Twitter &amp; all things point to @TheDemocrats running their US cities 
into graves &amp; ppl still say #VoteBlueNoMatterWho 
#WalkAway #WalkAwayFromDemocrats 
#WednesdayMotivation 
Don't walk RUN!
#coronavirus #HIV #DrFauci :white_frowning_face:",lockdown,AGAINST,fauci,NONE,-4,-4
@BusyDrT Please doubt yourself right out of the way,gay rights,FAVOR,fauci,NONE,-4,-4
@TeamTrump @realDonaldTrump @kayleighmcenany Glad I’ve got boots on!! Sh*ts getting DEEP!!  #TrumpIsAnIdiot #TrumpIsARacist #TrumpVirus #TrumpGolfsAmericansDie,trump,AGAINST,fauci,NONE,-4,-4
"@WhiteHouse @realDonaldTrump Swivel, Tilt, Bobble head, Shoulder up, Tilt, Pivot, Shoulder down, Tilt....repeat. #trumpvirus #TrumpHasNoCredibility #TrumpIsNotWell #TrumpIsANationalDisgrace",trump,AGAINST,fauci,NONE,-4,-4
"@realDonaldTrump @FoxNews Even @FoxNews can't defend your unabashed Fascism. You're a thief, a fraud, a traitor and a pedophile. Those who stand with you will be painted with the same brush. #COVID19 #TrumpHasNoCredibility #TrumpGolfsAmericansDie #TrumpKi",trump,AGAINST,fauci,NONE,-4,-4
@marcorubio The whole administration has been nothing but a bad disconnect. #TrumpFailedAmerica #AllRoadsLeadToPutin #TrumpGenocide #GOPCorruptionOverCountry,trump,AGAINST,fauci,NONE,-4,-4
"Trump: ''The cure can't be worse than the problem.''

Fact: Trump's Easter ''cure'' will make the problem WORSE...

#DrFauci #coronavirus #CoronavirusOutbreak #CoronaVirusUpdates #pandemic #COVID19 #COVIDー19 #Covid_19 #TrumpVirusCoverup #TrumpLiedPeopleDied #EasterMassacre",lockdown,AGAINST,fauci,NONE,-4,-4
"@seanhannity Bogus piece of bull crap, that is. 

#WearADamnMask #WearTheDamnMask #COVIDIOT",mask,FAVOR,fauci,NONE,-4,-4
"@ScoreSomeElli #DrFauci’s best guess was that the #tigers *did* get #coronavirus from contagious humans, but there’s no evidence that they have transmitted it back to humans. Also, the tigers tested positive, but idk if any of them got sick.",coronavirus,AGAINST,fauci,NONE,-4,-4
@DoniTheDon_ About damn time.,climate change,FAVOR,fauci,NONE,-4,-4
"Not watching Trumps covid19 briefings he is not a scientist or medical doctor and his lies. Besides its only  a reelection show. He just CAN'T CARE.  Its not part of his make up. 
#TrumpVirus",trump,AGAINST,fauci,NONE,-4,-4
@abcnews No...and MSM like your #fakenewsmedia need to quit lowing smoke up everyone’s ass...we’re all on to you...many false numbers and horrendous mistakes in the positive numbers,coronavirus,AGAINST,fauci,NONE,-4,-4
@realDonaldTrump Is this just what you do when you realize no one cares &amp; no one is paying attention to you? Yell-tweet your meaningless slogan into the void? How about doing something useful for a change? #WorstPresidentEver #tempertantrum #BLM #COVI,trump,FAVOR,fauci,NONE,-4,-4
"@RazorStoic @BoSnerdley @BIZPACReview That's wgat has come from this, NO FAITH IN THE GOVERNMENT!
Bullsh*t lockdowns and we tge people have had ENOUGH!!
#COVIDIOTS 
#DemocratsAreMarxistsDestroyingAmerica 
#coronavirus",lockdown,AGAINST,fauci,NONE,-4,-4
"@seanmdav Now the dude is a friggin celebrity????

This has gone to his head.  His ego is out of control.  He wants to remain relevant to stay in the limelight.  This is all too obvious.",celebrity,AGAINST,fauci,NONE,-4,-4
.Betsy DeVirus has no plan whatsoever to safely open schools in the fall.   :rage::rage::rage:,schools,AGAINST,fauci,NONE,-4,-4
"@realDonaldTrump @WSJ Stop worrying about other countries’ numbers, and get USA numbers down!!!  #testing is still an issue!",testing,FAVOR,fauci,NONE,-4,-4
@IngrahamAngle @flyingchick747 It's because of the lockdown that we now have emerging cases we should have never locked down in the first place. #OpenAmericaUp #openschool,lockdown,AGAINST,fauci,NONE,-4,-4
"Trump in Rose Garden regarding #DrFauci's comments this morning regarding #ContactTracing, ""Well, I, I, I don't know. Look. I don't know. Hey John, I don't know what he said. Nobody knows.""

#COVID19 #Coronavirus",coronavirus,AGAINST,fauci,NONE,-4,-4
"@MBOKSR_MAGA @IminHisbook @realDonaldTrump Haven't you noticed? He keeps them around long enough to ruin them. He's about done w/ #DrFauci. So you'smd rather have @JoeBiden? I'd rethink that strategy. 
#COVID19 #CoronaVirus

#Trump #KAG #WWG1WGA",trump,AGAINST,fauci,NONE,-4,-4
"@1972patriot @TommyBattle It’s also about keeping schools closed so the economy can’t fully recover

When/if schools ever open again, they’ll place ridiculous demands on students &amp; teachers alike &amp; that’ll put a tremendous strain on the sy",lockdown,FAVOR,fauci,NONE,-4,-4
@realDonaldTrump DUMP TRUMP! #NoMoreMasks #Covidiots,trump,AGAINST,fauci,NONE,-4,-4
"There's a light at the end of this tunnel.

For some, it's a train. For the rest of us, it's freedom.

You know who you are.

Tick tock.

#COVID19 #ivermectin",covid-19,FAVOR,fauci,NONE,-4,-4
Hospitals should be reporting #COVID19 data to the #CDC. What is #Trump and the #GOP doing? Follow scientists and health professionals for once. #GOPBetrayedAmerica #TrumpPandemic #ScienceIsReal,covid-19,FAVOR,fauci,NONE,-4,-4
@ChloeSalsameda @Keefer1958 But time to,a day without guns,FAVOR,fauci,NONE,-4,-4
@GovAndyBeshear Would you rather have loss of JOBS or loss of LIVES on your conscious? Especially with opening schools where most kids are attending. COVID cases are going to spread more rapidly than ever. Why take the “let’s wait and see approach?”,lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
"#SocialDistancing is the only option to stop the spread of #COVID19. Protect yourself and your loved ones by staying at home!
#IndiaFightsCOVID19 
",lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
"When you have people listening to you (as dumb as they are). It means you need to watch your fucking mouth. COVID IS NOT A JOKE. It's not the fucking flu, it's not pnemonia. It's SARS-CoV-2 #StayAtHome",lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
"@AusDebater @JVartndesign @jillastark No, we have vaccines for the plague.  And antibiotics.
COVID19 is a virus (antibiotics don't work) and there is no vaccine yet.  If not for modern hygiene, hospital care, ventilators and of course social distancing, t",coronavirus,FAVOR,stay at home orders,FAVOR,-4,-4
"@thehill Me to 8yr old: Do you miss school? Are you excited to go back? 

8yo: ALREADY?! NOOO!

Believe it or not, our kids DO love us &amp; loke being @home with us. Mine love having their dad wk from home. 
And when school starts in Aug. they’ll be sa",homeschooling,FAVOR,stay at home orders,FAVOR,-4,-4
"@sgtfible @CristinaAlesci @Walmart If you catch COVID19 and expire because you're too stupid to wear a mask or social distance, then yeah, you probably WON'T shop there anymore. #Dumbass #COVIDIOTS #TrumpVirus #WearADamnMask",covid,FAVOR,stay at home orders,FAVOR,-4,-4
"People who refused to #WearAMask show up sick in #Arizona hospitals desperate for help to save their lives. Suddenly it's no longer a #hoaxvirus for them. How many people did they infect? @dougducey @drcarachrist
#Republicans 

#Covid19 #stayhome",lockdowns,AGAINST,stay at home orders,FAVOR,-4,-4
"@PeterNavarro45 racist #TrumpChump #Cult45. #WhiteHouse  #CNN 

#COVID19 #WearAMaskSaveALife ",trump,AGAINST,stay at home orders,FAVOR,-4,-4
"We can get through this crazy time together but for now this is not funny it’s something to take serious it’s not right to put people or yourself in danger just because you don’t think COVID-19 isn’t real because it is real, take it seriously",covid-19,FAVOR,stay at home orders,FAVOR,-4,-4
@nytimes We have descended into a species with a 30 second attention span. Being vigilant for 2 weeks is clearly impossible. #WearAMask,lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
@McAlistersDeli Right .. for 2$ less savings for staying home . #StayAtHome,stay at home,AGAINST,stay at home orders,FAVOR,-4,-4
"@yotesrhungry @dougducey .@GOP #Koch #ALEC #TrumpPence #bootlicker @9thFloorAZ @The_RGA &amp; #TrumpPence won’t stop killing Americans until whole #families are televised falling dead in the streets from #coronavirus

#COVID19 kills

#SocialDistancingWo",lockdown,AGAINST,stay at home orders,FAVOR,-4,-4
"Good morning fam, just an ernest appeal;
 1. When in public let's always mask up and use sanitizer.
2. At least a cup of ginger tea in the morning and at night.
3. Let's stay home when we can.
4. Let's continue and enhance the safe practices. 
#COVID19",covid-19,FAVOR,stay at home orders,FAVOR,-4,-4
"The ministry also announced 377 additional cases of recovery, bringing the total number of recoveries to 105,018. In addition, 1 new death was registered.

#QBSRadio #QBSnews #Qatar #COVID19 #CoronaVirusUpdates #YourSafetyIsMySafety #StaySafeStayHealthy",lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
Taylor not putting her album in physical stores is the definition of carrying about people’s safety.,lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
"Hey #Edmonton come take a ride on our very own #COVID19 petri dish - aka the Funicular.  

@yegfunicular #yeg #yegcc #COVID19AB #coronavirus #covid19canada #CoronavirusPandemic #panedmic #stayhome #stayathome #StaySafe",stay home,FAVOR,stay at home orders,FAVOR,-4,-4
"Seriously, I don't know why people thought #1 that gyms were safe &amp; #2 that they were going to stay open. Idiots can't even wear a mask correctly, or won't wear one at all.

Another mad dash for equipment again...over here? We'll keep working out in our home gym.:woman_lifting_weights_medium_skin_tone::flexed_biceps_medium_skin_tone:",closing gyms,AGAINST,stay at home orders,FAVOR,-4,-4
"T01- "" It's not always that we need to do more but rather that we need to focus on less. ""
                    •••
This resilient time of the COVID pandemic in some or the other way helped all of our souls to rest and calm down to rejuvenate healthy and pure.",climate change,AGAINST,stay at home orders,FAVOR,-4,-4
"Found a whole new meaning of BC - before coronavirus! Let's fight this together, so everything we did before this retched virus can become 'after coronavirus' and only the best memories can be made:heartbeat: #StayAtHome ",coronavirus,FAVOR,stay at home orders,FAVOR,-4,-4
@MortonBalthus Thanks for following! #WritingCommunity #WearAMask,lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
@jpierni @donwinslow #KeepYourChildHome so your family can remain free of the #TrumpVirus.,trump,AGAINST,stay at home orders,FAVOR,-4,-4
@worldknowus @diprjk @kansalrohit69 @DrSyedSehrish @airnewsalerts @ANI @PTI_News @ddnews_jammu @ddnewsSrinagar @HealthMedicalE1 Exactly only Precautions can keep us safe.,lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
Why is #Florida not on lock down @GovRonDeSantis ???? You Trumpian Shill #Floridacoronavirus #TrumpPandemic #TrumpVirus #COVIDー19 #StayAtHome #WearADamnMask,lockdown,FAVOR,stay at home orders,FAVOR,-4,-4
"@WCTVHudak @WCTV Suspending the season is a tough solution - it is also the right one. We have to take whatever preventative steps we can to be around for each other next season. And if we are safe, we will have a next season.",college football,AGAINST,stay at home orders,FAVOR,-4,-4
@WVGovernor What's it gonna take to shut us down again? How many of us have to get sick and die until you realize we were IN FACT,lockdown,AGAINST,stay at home orders,FAVOR,-4,-4
Stay at home and watch your favourite Essendon finals. There are plenty to choose from! #MightyBombers,Not Found,Not Found,stay at home orders,FAVOR,-4,-4
@ruth_wishart We are hoping to have a Scottish staycation this year. I have family in England but won't be visiting due to risks of spread. Likewise they won't be travelling north either. Plenty of beautiful places to visit in home counties for now.,travel,FAVOR,stay at home orders,FAVOR,-4,-4
No one is reporting #childabuse #Childneglect #DomesticAbuse #DomesticViolence BECAUSE AMERICA IS SHUT DOWN! These kids and adults are locked up all day with their abusers. We harmed more people than helped! #COVID19 #Coronavirus #ReopenOhio #OpenUpAmericaAgain,lockdown,FAVOR,stay at home orders,AGAINST,-4,-4
